,Gene,Sample,NormalizedCount,Subject.ID,Profile,origID,SULB,GATC.D3,Sex,IVSA,Reads,Reads.after.trim,Mapped.in.pairs,Mapped.to.total.rRNA
1139141,Grin1,ZRNU6423,7.24226027809212,α-D3-41R,PFC,397,,F-O,F,F,57442344,1706274,0.1308,0.0285
1139142,Grin1,ZR368PP4,182.739945943694,α-D3-42N,PFC,398,,SALINE,F,S,31077794,20182964,0.669,0.0226
1139143,Grin1,ZR2G68T7,81.13887326257,α-D3-43R,PFC,399,50 mg/Kg,0 MG/KG,F,F,21833550,10679222,0.4724,0.0294
1139144,Grin1,ZRYR6424,75.8217590574469,α-D3-44N,PFC,400,50 mg/Kg,25 MG/KG,F,F,24823328,5686922,0.3045,0.0344
1139145,Grin1,ZR84673X,99.9745069161356,α-D3-45R,PFC,401,50 mg/Kg,40 MG/KG,F,F,25245516,17721402,0.6087,0.023
1139146,Grin1,ZRC26H64,118.035202695473,α-D3-46N,PFC,402,50 mg/Kg,70 MG/KG,F,F,33878666,25871418,0.6864,0.0503
1139147,Grin1,ZR683R6K,122.598377623988,α-D3-47R,PFC,403,,F-O,F,F,32869190,18073840,0.673,0.0686
1139148,Grin1,ZR4VK778,99.2585148317326,α-D3-48N,PFC,404,,SALINE,F,S,22817832,15421004,0.6498,0.1869
1139149,Grin1,ZR8X2G47,59.4751689787921,α-D3-49R,PFC,405,50 mg/Kg,0 MG/KG,F,F,36400070,19300074,0.4992,0.2475
1139150,Grin1,ZRDM3268,10.3911338643251,α-D3-50N,PFC,406,50 mg/Kg,25 MG/KG,F,F,30340472,1030526,0.235,0.0681
1139151,Grin1,ZR2V8X32,68.6381187752729,α-D3-51R,PFC,407,50 mg/Kg,40 MG/KG,F,F,15262374,2027848,0.2856,0.0247
1139152,Grin1,ZRE6U366,67.9283757313314,α-D3-52N,PFC,408,50 mg/Kg,70 MG/KG,F,F,31927942,10026486,0.3419,0.0288
1139153,Grin1,ZR8W28T4,87.7025236736142,α-D3-53R,PFC,409,,F-O,F,F,31180808,17727374,0.4472,0.0128
1139154,Grin1,ZR8P634A,102.326520290024,α-D3-54N,PFC,410,,SALINE,F,S,52328398,28519878,0.6155,0.0284
1139155,Grin1,ZR7QT762,118.109504200188,α-D3-55R,PFC,411,50 mg/Kg,0 MG/KG,F,F,64888794,1513854,0.0113,0.0554
1139156,Grin1,ZR3T68D4,321.305132056054,α-D3-56N,PFC,412,50 mg/Kg,25 MG/KG,F,F,45498834,1771252,0.014,0.0929
1139157,Grin1,ZRFC4344,59.931623031073,α-D3-57R,PFC,413,50 mg/Kg,40 MG/KG,F,F,63134766,1123994,0.0192,0.0903
1139158,Grin1,ZR6FV737,0.0,α-D3-58N,PFC,414,50 mg/Kg,70 MG/KG,F,F,52672580,875968,0.0101,0.0477
1139159,Grin1,ZR4X66T4,138.054751424979,α-D3-59R,PFC,415,,F-O,F,F,30892490,1273832,0.0094,0.1023
1139160,Grin1,ZR44J2E3,0.0,α-D3-60N,PFC,416,,SALINE,F,S,45779766,1150838,0.0137,0.1362
1139161,Grin1,ZR4FU688,34.3407111920361,α-D3-61R,PFC,417,50 mg/Kg,0 MG/KG,F,F,45909348,1877886,0.1795,0.0212
1139162,Grin1,ZR6D6T28,0.0,α-D3-62N,PFC,418,50 mg/Kg,25 MG/KG,F,F,18825644,3027986,0.0188,0.0435
1139163,Grin1,ZRV3L424,44.4972456020241,α-D3-63R,PFC,419,50 mg/Kg,40 MG/KG,F,F,53749016,1719266,0.0815,0.0338
1139164,Grin1,ZR33GD23,128.679820265636,α-D3-64N,PFC,420,50 mg/Kg,70 MG/KG,F,F,49273274,867216,0.0109,0.0719
1139165,Grin1,ZR7V6V36,0.0,α-D3-65R,PFC,421,,F-O,F,F,32705900,711572,0.0594,0.0414
1139166,Grin1,ZRG4D634,0.0,α-D3-66N,PFC,422,,SALINE,F,S,11687992,510766,0.0227,0.0765
1139167,Grin1,ZR8XB363,223.814314983677,α-D3-67R,PFC,423,50 mg/Kg,0 MG/KG,F,F,60528252,1465984,0.0248,0.0447
1139168,Grin1,ZR4DC874,123.254223865038,α-D3-68N,PFC,424,50 mg/Kg,25 MG/KG,F,F,30942160,24039332,0.8004,0.0628
1139169,Grin1,ZR8UP872,113.856796125803,α-D3-69R,PFC,425,50 mg/Kg,40 MG/KG,F,F,29705698,23317350,0.7453,0.0475
1139170,Grin1,ZR6MV863,145.393810189041,α-D3-70N,PFC,426,50 mg/Kg,70 MG/KG,F,F,15285072,12626888,0.6437,0.0754
1139171,Grin1,ZRCP6733,68.9877183297397,α-D3-71R,PFC,427,,F-O,F,F,21220932,16565542,0.5366,0.0609
1139172,Grin1,ZR84XN36,120.057449171184,α-D3-72N,PFC,428,,SALINE,F,S,28856300,24466966,0.7202,0.106
1139173,Grin1,ZRQ3A772,250.842403456747,α-D3-85R,PFC,429,,40 MG/KG w/o SULB,F,F,23617884,16496962,0.7781,0.0415
1139174,Grin1,ZR3VM482,216.677816030967,α-D3-86N,PFC,430,,40 MG/KG w/o SULB,F,F,24358098,21864250,0.7296,0.041
1139175,Grin1,ZR662287,224.372827309316,α-D3-87R,PFC,431,,40 MG/KG w/o SULB,F,F,28357072,25699040,0.6416,0.0289
1139176,Grin1,ZR2GK843,157.633229956558,α-D3-88N,PFC,432,,40 MG/KG w/o SULB,F,F,150706450,96405446,0.7227,0.0181
1139177,Grin1,ZRB4F326,111.945430957716,α-D3-89R,PFC,433,,40 MG/KG w/o SULB,F,F,130731170,88795082,0.7515,0.0328
1139178,Grin1,ZR8YW368,186.58069740336,α-D3-90N,PFC,434,,40 MG/KG w/o SULB,F,F,107152562,55554500,0.7099,0.0194
1139179,Grin1,ZR2873M4,144.353607907758,β-D3-1R,NAc,435,50 mg/Kg,0 MG/KG,M,F,37818004,25550090,0.7392,0.0916
1139180,Grin1,ZRN8K636,100.220732543879,β-D3-2N,NAc,436,50 mg/Kg,25 MG/KG,M,F,39307066,29460352,0.7606,0.0548
1139181,Grin1,ZR3A87J7,67.4775693614681,β-D3-3R,NAc,437,50 mg/Kg,40 MG/KG,M,F,65210498,46976552,0.7242,0.0505
1139182,Grin1,ZRDB3727,113.925776276603,β-D3-4N,NAc,438,50 mg/Kg,70 MG/KG,M,F,58908096,43427864,0.8039,0.0681
1139183,Grin1,ZRP7E884,80.1302387605642,β-D3-5R,NAc,439,,F-O,M,F,58739412,38452808,0.7201,0.0458
1139184,Grin1,ZR83D46U,87.7222569125206,β-D3-6N,NAc,440,,SALINE,M,S,43381832,32014094,0.7608,0.0582
1139185,Grin1,ZRR4433G,126.419502512739,β-D3-7R,NAc,441,50 mg/Kg,0 MG/KG,M,F,68704002,47143824,0.7392,0.072
1139186,Grin1,ZR6H4R47,88.4249035954006,β-D3-8N,NAc,442,50 mg/Kg,25 MG/KG,M,F,52127324,31470388,0.6238,0.0595
1139187,Grin1,ZRR2K643,130.598417487698,β-D3-10N,NAc,443,50 mg/Kg,70 MG/KG,M,F,75327348,43402176,0.6242,0.0477
1139188,Grin1,ZR3HA362,78.9417800449982,β-D3-11R,NAc,444,,F-O,M,F,46135214,37380174,0.8027,0.0887
1139189,Grin1,ZR6DQ628,103.655271861061,β-D3-12N,NAc,445,,SALINE,M,S,57136122,39815082,0.7259,0.0691
1139190,Grin1,ZRT7X387,109.678132127834,β-D3-13R,NAc,446,50 mg/Kg,0 MG/KG,M,F,66874312,50793488,0.7539,0.0434
1139191,Grin1,ZRET2838,103.328423643187,β-D3-14N,NAc,447,50 mg/Kg,25 MG/KG,M,F,78568106,58638264,0.7986,0.0498
1139192,Grin1,ZRPG2366,89.8353791267533,β-D3-15R,NAc,448,50 mg/Kg,40 MG/KG,M,F,58258468,30130668,0.8076,0.0538
1139193,Grin1,ZRA2G867,137.642815039012,β-D3-16N,NAc,449,50 mg/Kg,70 MG/KG,M,F,54380730,38835548,0.7948,0.0531
1139194,Grin1,ZR6GL824,111.82882059201,β-D3-17R,NAc,450,,F-O,M,F,59020694,42274498,0.7512,0.0884
1139195,Grin1,ZR7667EQ,116.56648521171,β-D3-18N,NAc,451,,SALINE,M,S,67989494,49841184,0.7426,0.0744
1139196,Grin1,ZRBM8377,134.580710823595,β-D3-19R,NAc,452,50 mg/Kg,0 MG/KG,M,F,91678686,29837990,0.7165,0.0776
1139197,Grin1,ZRKH6462,122.163958342727,β-D3-20N,NAc,453,50 mg/Kg,25 MG/KG,M,F,66895928,47583366,0.8217,0.0789
1139198,Grin1,ZR26A2T8,122.259290414715,β-D3-21R,NAc,454,50 mg/Kg,40 MG/KG,M,F,58477252,47217012,0.7988,0.0585
1139199,Grin1,ZRL3M772,132.799568215069,β-D3-23R,NAc,455,,F-O,M,F,68798014,47085306,0.7471,0.0454
1139200,Grin1,ZR4N876B,112.461851774181,β-D3-24N,NAc,456,,SALINE,M,S,54792228,41109870,0.7499,0.0689
1139201,Grin1,ZR8C7V84,110.710888308011,β-D3-25R,NAc,457,50 mg/Kg,0 MG/KG,M,F,73197512,42486378,0.6744,0.0668
1139202,Grin1,ZRCK2342,127.853709374903,β-D3-26N,NAc,458,50 mg/Kg,25 MG/KG,M,F,70857544,46293600,0.6822,0.0534
1139203,Grin1,ZR2EJ626,84.9225907213895,β-D3-27R,NAc,459,50 mg/Kg,40 MG/KG,M,F,55618598,41527048,0.734,0.0595
1139204,Grin1,ZR74EQ73,119.452936484092,β-D3-28N,NAc,460,50 mg/Kg,70 MG/KG,M,F,41773012,35741228,0.8193,0.048
1139205,Grin1,ZRH4J446,119.083393074995,β-D3-30N,NAc,461,,SALINE,M,S,28714718,20485160,0.7574,0.1013
1139206,Grin1,ZR3BQ266,118.003962414281,β-D3-31R,NAc,462,50 mg/Kg,0 MG/KG,M,F,52560644,17130142,0.7328,0.0472
1139207,Grin1,ZR62PH68,117.832880807347,β-D3-32N,NAc,463,50 mg/Kg,25 MG/KG,M,F,52885758,32688844,0.7656,0.0258
1139208,Grin1,ZR4Q7E62,152.487718286298,β-D3-33R,NAc,464,50 mg/Kg,40 MG/KG,M,F,78390636,60136698,0.8219,0.0488
1139209,Grin1,ZR63XF83,132.0609543307,β-D3-35R,NAc,465,,F-O,M,F,32217724,25145918,0.8002,0.0289
1139210,Grin1,ZR73XY77,147.61658766593,β-D3-36N,NAc,466,,SALINE,M,S,30576576,24573482,0.7988,0.0202
1139211,Grin1,ZRV622V4,154.037161434269,β-D3-73R,NAc,467,50 mg/Kg,0 MG/KG,M,F,22075670,16108106,0.7839,0.0845
1139212,Grin1,ZRF6A343,157.123061310922,β-D3-74N,NAc,468,50 mg/Kg,25 MG/KG,M,F,32415566,26446654,0.8149,0.0362
1139213,Grin1,ZR6A8837,143.321197414638,β-D3-75R,NAc,469,50 mg/Kg,40 MG/KG,M,F,27083810,11278624,0.4013,0.0285
1139214,Grin1,ZR42RF66,149.982651374409,β-D3-76N,NAc,470,50 mg/Kg,70 MG/KG,M,F,24283962,19641778,0.687,0.0243
1139215,Grin1,ZR27U63Q,157.716283845037,β-D3-77R,NAc,471,,F-O,M,F,24398114,19307252,0.7959,0.0283
1139216,Grin1,ZRR624J8,171.896136869111,β-D3-78N,NAc,472,,SALINE,M,F,39449294,11265232,0.8276,0.0289
1139217,Grin1,ZR244637,148.926489069474,β-D3-79R,NAc,473,,40 MG/KG w/o SULB,M,F,31005276,20743042,0.779,0.0457
1139218,Grin1,ZR74VR82,202.995930939724,β-D3-80N,NAc,474,,40 MG/KG w/o SULB,M,F,29772794,13762358,0.7461,0.0072
1139219,Grin1,ZR84FA36,185.035037790765,β-D3-81R,NAc,475,,40 MG/KG w/o SULB,M,F,22671594,18593076,0.6956,0.0073
1139220,Grin1,ZR4J42E3,164.151486295683,β-D3-82N,NAc,476,,40 MG/KG w/o SULB,M,F,35106770,21603194,0.6837,0.0123
1139221,Grin1,ZRT282R2,98.0740316030188,β-D3-83R,NAc,477,,40 MG/KG w/o SULB,M,F,42302266,754690,0.0382,0.0511
1139222,Grin1,ZR2883Y7,139.474064937242,β-D3-84N,NAc,478,,40 MG/KG w/o SULB,M,F,33497338,905724,0.1935,0.0546
1139223,Grin1,ZRXH8338,113.940607550521,β-D3-91N,NAc,479,50 mg/Kg,70 MG/KG,M,F,13974566,644704,0.1141,0.0273
1139224,Grin1,ZR86JB86,0.0,α-D3-37R,NAc,480,50 mg/Kg,0 MG/KG,F,F,47119796,6479394,0.0198,0.0669
1139225,Grin1,ZR2UW277,22.8080235292747,α-D3-38N,NAc,481,50 mg/Kg,25 MG/KG,F,F,36446866,3975982,0.3895,0.1655
1139226,Grin1,ZR6VY824,0.0,α-D3-39R,NAc,482,50 mg/Kg,40 MG/KG,F,F,43732724,740410,0.0259,0.0319
1139227,Grin1,ZRHA7628,0.0,α-D3-40N,NAc,483,50 mg/Kg,70 MG/KG,F,F,58902310,1018444,0.0707,0.0649
1139228,Grin1,ZR377Q36,42.3702863166292,α-D3-41R,NAc,484,,F-O,F,F,43702086,1741418,0.1683,0.0603
1139229,Grin1,ZRL7767G,110.127664928551,α-D3-42N,NAc,485,,SALINE,F,S,39011364,19281632,0.5746,0.2078
1139230,Grin1,ZRG3A844,11.1917124204779,α-D3-43R,NAc,486,50 mg/Kg,0 MG/KG,F,F,10275362,5617992,0.4424,0.1321
1139231,Grin1,ZR8GB247,102.402133544764,α-D3-44N,NAc,487,50 mg/Kg,25 MG/KG,F,F,22742076,5888418,0.4505,0.0271
1139232,Grin1,ZRPP4833,95.5197168566261,α-D3-45R,NAc,488,50 mg/Kg,40 MG/KG,F,F,22268864,10099710,0.582,0.0245
1139233,Grin1,ZR7P8B72,161.572791244431,α-D3-47R,NAc,490,,F-O,F,F,15912990,12094460,0.7916,0.2624
1139234,Grin1,ZRH4447D,128.601004798569,α-D3-48N,NAc,491,,SALINE,F,S,11133954,8163328,0.7857,0.3119
1139235,Grin1,ZR37KV38,99.189630775409,α-D3-49R,NAc,492,50 mg/Kg,0 MG/KG,F,F,36107668,16287176,0.7037,0.2927
1139236,Grin1,ZR6TX287,79.0898589985678,α-D3-50N,NAc,493,50 mg/Kg,25 MG/KG,F,F,11367798,3873272,0.3864,0.1055
1139237,Grin1,ZRN82G23,28.7437545494801,α-D3-51R,NAc,494,50 mg/Kg,40 MG/KG,F,F,28521968,1495682,0.1609,0.0154
1139238,Grin1,ZR234434,115.5675675888,α-D3-52N,NAc,495,50 mg/Kg,70 MG/KG,F,F,13093332,2769616,0.3739,0.0225
1139239,Grin1,ZRPN7323,137.61459336743,α-D3-53R,NAc,496,,F-O,F,F,33975394,15004810,0.5525,0.0225
1139240,Grin1,ZRUC6684,62.5933765804668,α-D3-54N,NAc,497,,SALINE,F,S,25539200,6087796,0.566,0.0606
1139241,Grin1,ZR3F28X4,0.0,α-D3-55R,NAc,498,50 mg/Kg,0 MG/KG,F,F,13415364,373570,0.0225,0.129
1139242,Grin1,ZR84H3P3,100.838950915052,α-D3-56N,NAc,499,50 mg/Kg,25 MG/KG,F,F,42621132,559020,0.0362,0.0561
1139243,Grin1,ZRM32M74,0.0,α-D3-57R,NAc,500,50 mg/Kg,40 MG/KG,F,F,55914620,1478670,0.0254,0.0611
1139244,Grin1,ZRDF2322,130.780160977657,α-D3-58N,NAc,501,50 mg/Kg,70 MG/KG,F,F,61037192,1220002,0.0097,0.0837
1139245,Grin1,ZR8JB724,172.895304480901,α-D3-59R,NAc,502,,F-O,F,F,39607526,954092,0.0181,0.0851
1139246,Grin1,ZRK66V38,108.668440082842,α-D3-60N,NAc,503,,SALINE,F,S,33003152,960088,0.0151,0.0995
1139247,Grin1,ZRFE4627,119.817281185253,α-D3-61R,NAc,504,50 mg/Kg,0 MG/KG,F,F,105864256,76926398,0.779,0.0279
1139248,Grin1,ZR8PT848,139.471433909271,α-D3-62N,NAc,505,50 mg/Kg,25 MG/KG,F,F,114196196,74739440,0.7051,0.0334
1139249,Grin1,ZR46G84P,101.828614318891,α-D3-63R,NAc,506,50 mg/Kg,40 MG/KG,F,F,84252684,60663108,0.7591,0.0336
1139250,Grin1,ZR44LQ82,81.2996371941691,α-D3-64N,NAc,507,50 mg/Kg,70 MG/KG,F,F,83076268,55762776,0.7543,0.0283
1139251,Grin1,ZRF2T664,117.663173334367,α-D3-65R,NAc,508,,F-O,F,F,145668368,89820068,0.7079,0.0237
1139252,Grin1,ZRRJ6232,93.3190621698193,α-D3-66N,NAc,509,,SALINE,F,S,147918270,110563336,0.789,0.0417
1139253,Grin1,ZR2R67M3,162.905200395609,α-D3-67R,NAc,510,50 mg/Kg,0 MG/KG,F,F,146251852,51408586,0.7548,0.0377
1139254,Grin1,ZR34T6Q2,129.597512284008,α-D3-68N,NAc,511,50 mg/Kg,25 MG/KG,F,F,114008686,61533110,0.8218,0.0309
1139255,Grin1,ZRBA8687,91.0396850295265,α-D3-69R,NAc,512,50 mg/Kg,40 MG/KG,F,F,130415548,59879270,0.7646,0.0349
1139256,Grin1,ZRMT3467,148.788602295628,α-D3-70N,NAc,513,50 mg/Kg,70 MG/KG,F,F,107055628,76792190,0.7777,0.0346
1139257,Grin1,ZRN82G88,92.1073422168728,α-D3-71R,NAc,514,,F-O,F,F,96276166,75788444,0.7679,0.0386
1139258,Grin1,ZR76H4G8,124.289804079286,α-D3-72N,NAc,515,,SALINE,F,S,96751664,73478896,0.7826,0.0315
1139259,Grin1,ZR623PU7,131.708084063971,α-D3-85R,NAc,516,,40 MG/KG w/o SULB,F,F,109838064,75420582,0.7861,0.0367
1139260,Grin1,ZR3JL628,115.016912175162,α-D3-86N,NAc,517,,40 MG/KG w/o SULB,F,F,142681934,84985532,0.7954,0.045
1139261,Grin1,ZR2T32G8,109.463381414113,α-D3-87R,NAc,518,,40 MG/KG w/o SULB,F,F,81550922,64772374,0.8175,0.0364
1139262,Grin1,ZR4L7G73,112.577649480509,α-D3-88N,NAc,519,,40 MG/KG w/o SULB,F,F,134238494,71470516,0.7884,0.0395
1139263,Grin1,ZR44664A,116.042317777015,α-D3-89R,NAc,520,,40 MG/KG w/o SULB,F,F,111823176,89688284,0.8131,0.0427
1139264,Grin1,ZR4HD622,108.978728326837,α-D3-90N,NAc,521,,40 MG/KG w/o SULB,F,F,126375100,100405272,0.7984,0.0495
1346760,Itpka,ZR2QY268,0.0,β-D3-1R,VTA,261,50 mg/Kg,0 MG/KG,M,F,44929424,27214656,0.6185,0.0632
1346761,Itpka,ZRJY4674,0.0,β-D3-2N,VTA,262,50 mg/Kg,25 MG/KG,M,F,47480300,28360166,0.6007,0.0306
1346762,Itpka,ZR47WV36,0.0,β-D3-3R,VTA,263,50 mg/Kg,40 MG/KG,M,F,45153884,16388610,0.5553,0.0389
1346763,Itpka,ZRMW8667,0.0,β-D3-4N,VTA,264,50 mg/Kg,70 MG/KG,M,F,38088294,22365568,0.6183,0.014
1346764,Itpka,ZR68A722,0.0,β-D3-5R,VTA,265,,F-O,M,F,38804726,10205944,0.3228,0.008
1346765,Itpka,ZRT8G473,0.0,β-D3-6N,VTA,266,,SALINE,M,S,40997748,26847270,0.6075,0.04
1346766,Itpka,ZR4FH422,0.0,β-D3-7R,VTA,267,50 mg/Kg,0 MG/KG,M,F,48126870,22952244,0.6384,0.0202
1346767,Itpka,ZRDE7864,0.0,β-D3-8N,VTA,268,50 mg/Kg,25 MG/KG,M,F,40985302,22264726,0.5991,0.0299
1346768,Itpka,ZR77R8G8,0.0,β-D3-10N,VTA,269,50 mg/Kg,70 MG/KG,M,F,41806384,22199220,0.621,0.1673
1346769,Itpka,ZRD2M386,1.33544383945512,β-D3-11R,VTA,270,,F-O,M,F,48701456,17171936,0.5914,0.0247
1346770,Itpka,ZRB4T273,0.0,β-D3-12N,VTA,271,,SALINE,M,S,44111530,2927172,0.2891,0.2296
1346771,Itpka,ZR73CG82,0.0,β-D3-13R,VTA,272,50 mg/Kg,0 MG/KG,M,F,48503238,12552470,0.6197,0.0237
1346772,Itpka,ZR87U36B,4.13246369247719,β-D3-14N,VTA,273,50 mg/Kg,25 MG/KG,M,F,29726386,3311778,0.241,0.0202
1346773,Itpka,ZR866WT3,0.0,β-D3-15R,VTA,274,50 mg/Kg,40 MG/KG,M,F,38951822,25922652,0.5476,0.0298
1346774,Itpka,ZR4W2K23,0.0,β-D3-16N,VTA,275,50 mg/Kg,70 MG/KG,M,F,45064760,22059604,0.4344,0.0146
1346775,Itpka,ZR284NU3,0.0,β-D3-17R,VTA,276,,F-O,M,F,36550824,18887920,0.638,0.0267
1346776,Itpka,ZRE6843X,0.0,β-D3-18N,VTA,277,,SALINE,M,S,52471418,23959124,0.6214,0.0209
1346777,Itpka,ZR42U3A3,0.0,β-D3-19R,VTA,278,50 mg/Kg,0 MG/KG,M,F,44429406,12519348,0.4838,0.1161
1346778,Itpka,ZRR6X628,0.0,β-D3-20N,VTA,279,50 mg/Kg,25 MG/KG,M,F,46647478,3662276,0.1971,0.0118
1346779,Itpka,ZRT2D427,1.2543857835124,β-D3-21R,VTA,280,50 mg/Kg,40 MG/KG,M,F,36842432,15947318,0.3768,0.0175
1346780,Itpka,ZRCM3388,0.0,β-D3-23R,VTA,281,,F-O,M,F,35875632,15022918,0.3757,0.0292
1346781,Itpka,ZRMP8222,1.30738512175585,β-D3-24N,VTA,282,,SALINE,M,S,30307782,11365918,0.4663,0.0442
1346782,Itpka,ZR2Y67V6,0.0,β-D3-25R,VTA,283,50 mg/Kg,0 MG/KG,M,F,32733278,10779832,0.3594,0.1329
1346783,Itpka,ZREK3463,0.0,β-D3-26N,VTA,284,50 mg/Kg,25 MG/KG,M,F,45922402,25733136,0.5921,0.0165
1346784,Itpka,ZR72KM26,0.0,β-D3-27R,VTA,285,50 mg/Kg,40 MG/KG,M,F,51523716,29105694,0.6121,0.0894
1346785,Itpka,ZR63434N,0.0,β-D3-28N,VTA,286,50 mg/Kg,70 MG/KG,M,F,35637044,656282,0.0431,0.0655
1346786,Itpka,ZR63486J,0.0,β-D3-30N,VTA,287,,SALINE,M,S,82877230,56586078,0.6808,0.0361
1346787,Itpka,ZR338V38,0.0,β-D3-31R,VTA,288,50 mg/Kg,0 MG/KG,M,F,123629916,33353204,0.7091,0.0416
1346788,Itpka,ZR46D23L,0.0,β-D3-31R,VTA,288,50 mg/Kg,0 MG/KG,M,F,69988598,43972500,0.7203,0.0521
1346789,Itpka,ZRQB3447,0.97376609667316,β-D3-32N,VTA,289,50 mg/Kg,25 MG/KG,M,F,49060800,23666780,0.6249,0.0554
1346790,Itpka,ZR2782KK,0.0,β-D3-33R,VTA,290,50 mg/Kg,40 MG/KG,M,F,81436872,47125400,0.6384,0.0567
1346791,Itpka,ZR3F3E24,1.22697140439028,β-D3-35R,VTA,291,,F-O,M,F,64316620,49400512,0.6656,0.056
1346792,Itpka,ZRJW8874,0.0,β-D3-36N,VTA,292,,SALINE,M,S,92075488,56726992,0.6315,0.0397
1346793,Itpka,ZR7J47H3,1.27879758989528,β-D3-73R,VTA,293,50 mg/Kg,0 MG/KG,M,F,74348564,36696340,0.6469,0.0766
1346794,Itpka,ZR42E678,0.0,β-D3-74N,VTA,294,50 mg/Kg,25 MG/KG,M,F,63378356,41195316,0.7022,0.0598
1346795,Itpka,ZR27T3N4,0.0,β-D3-75R,VTA,295,50 mg/Kg,40 MG/KG,M,F,52805538,39477246,0.7572,0.0492
1346796,Itpka,ZR64B634,0.0,β-D3-76N,VTA,296,50 mg/Kg,70 MG/KG,M,F,63418824,48334488,0.7453,0.0491
1346797,Itpka,ZRY28227,1.09013658958299,β-D3-77R,VTA,297,,F-O,M,F,34000412,21495840,0.7101,0.0616
1346798,Itpka,ZRF32F72,0.0,β-D3-78N,VTA,298,,SALINE,M,F,62038736,40354986,0.6693,0.0562
1346799,Itpka,ZRC68F26,0.0,β-D3-79R,VTA,299,,40 MG/KG w/o SULB,M,F,73975646,44718992,0.6766,0.0609
1346800,Itpka,ZR777B7X,0.0,β-D3-80N,VTA,300,,40 MG/KG w/o SULB,M,F,66857528,48522678,0.7336,0.0621
1346801,Itpka,ZRF4687K,0.0,β-D3-81R,VTA,301,,40 MG/KG w/o SULB,M,F,69164336,44082620,0.6731,0.0562
1346802,Itpka,ZRB27G82,0.0,β-D3-82N,VTA,302,,40 MG/KG w/o SULB,M,F,95930652,51659694,0.742,0.0443
1346803,Itpka,ZRA64772,0.892923398980682,β-D3-83R,VTA,303,,40 MG/KG w/o SULB,M,F,57008088,39075724,0.7122,0.0434
1346804,Itpka,ZRWG6348,0.0,β-D3-84N,VTA,304,,40 MG/KG w/o SULB,M,F,51782676,39766940,0.7331,0.0449
1346805,Itpka,ZRKK7647,0.0,β-D3-91N,VTA,305,50 mg/Kg,70 MG/KG,M,F,38031016,24278432,0.5828,0.0288
1346806,Itpka,ZR7N4B28,217.702687644263,α-D3-37R,VTA,306,50 mg/Kg,0 MG/KG,F,F,32153622,1744902,0.2904,0.1667
1346807,Itpka,ZRAK4633,0.0,α-D3-38N,VTA,307,50 mg/Kg,25 MG/KG,F,F,45973400,30325154,0.7429,0.0306
1346808,Itpka,ZRG8L337,0.0,α-D3-39R,VTA,308,50 mg/Kg,40 MG/KG,F,F,30140346,18796306,0.7111,0.0133
1346809,Itpka,ZRR3L272,0.0,α-D3-40N,VTA,309,50 mg/Kg,70 MG/KG,F,F,32234778,12698996,0.5088,0.0101
1346810,Itpka,ZRV6B227,0.0,α-D3-41R,VTA,310,,F-O,F,F,31689542,25075316,0.6869,0.0123
1346811,Itpka,ZR76622Y,1.58323535985081,α-D3-42N,VTA,311,,SALINE,F,S,32760620,18569256,0.677,0.0325
1346812,Itpka,ZRP27G74,0.0,α-D3-43R,VTA,312,50 mg/Kg,0 MG/KG,F,F,43096012,16891698,0.7215,0.017
1346813,Itpka,ZRQU6433,0.0,α-D3-44N,VTA,313,50 mg/Kg,25 MG/KG,F,F,32745986,22533792,0.7306,0.0442
1346814,Itpka,ZR2LY664,0.0,α-D3-45R,VTA,314,50 mg/Kg,40 MG/KG,F,F,39803840,29362290,0.5282,0.0172
1346815,Itpka,ZRP337C2,1.16437155522851,α-D3-46N,VTA,315,50 mg/Kg,70 MG/KG,F,F,42526478,28496998,0.6353,0.0258
1346816,Itpka,ZR4X8L76,0.0,α-D3-47R,VTA,316,,F-O,F,F,36128834,20500906,0.5973,0.0193
1346817,Itpka,ZRF76X86,1.45302880009596,α-D3-48N,VTA,317,,SALINE,F,S,32586984,18660502,0.5016,0.029
1346818,Itpka,ZR6BX773,1.40415718339415,α-D3-49R,VTA,318,50 mg/Kg,0 MG/KG,F,F,47116518,26264132,0.4985,0.019
1346819,Itpka,ZR28T63Y,1.54967602835124,α-D3-50N,VTA,319,50 mg/Kg,25 MG/KG,F,F,32024356,15311418,0.359,0.0117
1346820,Itpka,ZR2688UW,2.01705692281972,α-D3-51R,VTA,320,50 mg/Kg,40 MG/KG,F,F,25021224,10000986,0.3261,0.0154
1346821,Itpka,ZR86JL42,2.38787441258956,α-D3-52N,VTA,321,50 mg/Kg,70 MG/KG,F,F,39007322,10448996,0.3044,0.0144
1346822,Itpka,ZR8H28P7,0.0,α-D3-53R,VTA,322,,F-O,F,F,35010318,19651008,0.5549,0.0271
1346823,Itpka,ZR67TR22,0.704689919445227,α-D3-54N,VTA,323,,SALINE,F,S,52615702,11953350,0.3229,0.0683
1346824,Itpka,ZRNP8823,0.0,α-D3-55R,VTA,324,50 mg/Kg,0 MG/KG,F,F,74617590,1161074,0.0095,0.0529
1346825,Itpka,ZRUB4824,0.0,α-D3-56N,VTA,325,50 mg/Kg,25 MG/KG,F,F,58296190,822566,0.0223,0.0789
1346826,Itpka,ZR8CX487,0.0,α-D3-57R,VTA,326,50 mg/Kg,40 MG/KG,F,F,72727876,929588,0.0107,0.0621
